date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:52:03	4116/4116	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a3aa850a955bddb97340c4964258c3d8%22	https://pgc.edu/tag/fsc-pre-medical/feed/	/root/pgc_backup/pgc.edu/tag/fsc-pre-medical/feed/index.html	(from https://pgc.edu/tag/fsc-pre-medical/)
06:52:04	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=80229	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/maind27b.css	(from https://pgc.edu/tag/fsc-pre-medical/)
06:52:04	552/552	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2011:52:06%20GMT	https://pgc.edu/wp-json/wp/v2/tags/1154	/root/pgc_backup/pgc.edu/wp-json/wp/v2/tags/1154.json	(from https://pgc.edu/tag/fsc-pre-medical/)
06:52:06	196532/196532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671f5644-2ffb4%22	https://pgc.edu/wp-content/themes/pgc-new/js/jquery.main.js?ver=46027	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/js/jquery.mainab6b.js	(from https://pgc.edu/tag/fsc-pre-medical/)
06:52:07	109120/109120	---MCZ	200	added ('OK')	text/css	etag:W/%22678793b0-1aa40%22	https://pgc.edu/wp-content/themes/pgc-new/css/style.css?ver=36474	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/style860f.css	(from https://pgc.edu/careers-in-adp-business-administration-get-your-admission-now/)
06:52:07	912/912	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a3aa850a955bddb97340c4964258c3d8%22	https://pgc.edu/careers-in-adp-business-administration-get-your-admission-now/feed/	/root/pgc_backup/pgc.edu/careers-in-adp-business-administration-get-your-admission-now/feed/index.html	(from https://pgc.edu/careers-in-adp-business-administration-get-your-admission-now/)
06:52:08	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=89374	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/maina6c4.css	(from https://pgc.edu/careers-in-adp-business-administration-get-your-admission-now/)
06:52:09	35032/35032	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2011:52:10%20GMT	https://pgc.edu/wp-json/wp/v2/posts/75884	/root/pgc_backup/pgc.edu/wp-json/wp/v2/posts/75884.json	(from https://pgc.edu/careers-in-adp-business-administration-get-your-admission-now/)
06:52:10	2464/2464	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2011:52:11%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fcareers-in-adp-business-administration-get-your-admission-now%2F	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed9f0f.json	(from https://pgc.edu/careers-in-adp-business-administration-get-your-admission-now/)
06:52:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Feb%202025%2011:52:12%20GMT	https://pgc.edu/?p=75884	/root/pgc_backup/pgc.edu/index0e49.html	(from https://pgc.edu/careers-in-adp-business-administration-get-your-admission-now/)
06:52:10	2668/2668	---MCZ	200	added ('OK')	text/xml	date:Sun,%2016%20Feb%202025%2011:52:12%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fcareers-in-adp-business-administration-get-your-admission-now%2F&format=xml	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed92e6	(from https://pgc.edu/careers-in-adp-business-administration-get-your-admission-now/)
06:52:13	46791/46791	---M--	200	added ('OK')	image/png	etag:%22651ab0a1-b6c7%22	https://pgc.edu/wp-content/uploads/2023/10/ADP-business-infograohics.png	/root/pgc_backup/pgc.edu/wp-content/uploads/2023/10/ADP-business-infograohics.png	(from https://pgc.edu/careers-in-adp-business-administration-get-your-admission-now/)
06:52:13	1152795/1152795	---M--	200	added ('OK')	image/png	etag:%22651ab011-11971b%22	https://pgc.edu/wp-content/uploads/2023/10/ADP-business.png	/root/pgc_backup/pgc.edu/wp-content/uploads/2023/10/ADP-business.png	(from https://pgc.edu/careers-in-adp-business-administration-get-your-admission-now/)
06:52:14	196532/196532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671f5644-2ffb4%22	https://pgc.edu/wp-content/themes/pgc-new/js/jquery.main.js?ver=10319	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/js/jquery.maine3a0.js	(from https://pgc.edu/careers-in-adp-business-administration-get-your-admission-now/)
06:52:15	109120/109120	---MCZ	200	added ('OK')	text/css	etag:W/%22678793b0-1aa40%22	https://pgc.edu/wp-content/themes/pgc-new/css/style.css?ver=54102	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/style52d0.css	(from https://pgc.edu/reasons-to-get-bs-computer-science-admissions-a-students-guide/)
06:52:15	919/919	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a3aa850a955bddb97340c4964258c3d8%22	https://pgc.edu/reasons-to-get-bs-computer-science-admissions-a-students-guide/feed/	/root/pgc_backup/pgc.edu/reasons-to-get-bs-computer-science-admissions-a-students-guide/feed/index.html	(from https://pgc.edu/reasons-to-get-bs-computer-science-admissions-a-students-guide/)
06:52:16	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=59490	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/main80d4.css	(from https://pgc.edu/reasons-to-get-bs-computer-science-admissions-a-students-guide/)
06:52:17	27213/27213	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2011:52:19%20GMT	https://pgc.edu/wp-json/wp/v2/posts/76042	/root/pgc_backup/pgc.edu/wp-json/wp/v2/posts/76042.json	(from https://pgc.edu/reasons-to-get-bs-computer-science-admissions-a-students-guide/)
06:52:18	2487/2487	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2011:52:19%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Freasons-to-get-bs-computer-science-admissions-a-students-guide%2F	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed6107.json	(from https://pgc.edu/reasons-to-get-bs-computer-science-admissions-a-students-guide/)
06:52:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Feb%202025%2011:52:20%20GMT	https://pgc.edu/?p=76042	/root/pgc_backup/pgc.edu/index08cc.html	(from https://pgc.edu/reasons-to-get-bs-computer-science-admissions-a-students-guide/)
06:52:19	2694/2694	---MCZ	200	added ('OK')	text/xml	date:Sun,%2016%20Feb%202025%2011:52:20%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Freasons-to-get-bs-computer-science-admissions-a-students-guide%2F&format=xml	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed23de	(from https://pgc.edu/reasons-to-get-bs-computer-science-admissions-a-students-guide/)
06:52:20	397916/397916	---M--	200	added ('OK')	image/jpeg	etag:%22651fa7e6-6125c%22	https://pgc.edu/wp-content/uploads/2023/10/BS-Admissions-A-Students-Guide.jpg	/root/pgc_backup/pgc.edu/wp-content/uploads/2023/10/BS-Admissions-A-Students-Guide.jpg	(from https://pgc.edu/reasons-to-get-bs-computer-science-admissions-a-students-guide/)
06:52:21	620638/620638	---M--	200	added ('OK')	image/jpeg	etag:%22651fa835-9785e%22	https://pgc.edu/wp-content/uploads/2023/10/BS-Admissions-A-Students-Guide-2.jpg	/root/pgc_backup/pgc.edu/wp-content/uploads/2023/10/BS-Admissions-A-Students-Guide-2.jpg	(from https://pgc.edu/reasons-to-get-bs-computer-science-admissions-a-students-guide/)
06:52:22	196532/196532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671f5644-2ffb4%22	https://pgc.edu/wp-content/themes/pgc-new/js/jquery.main.js?ver=34086	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/js/jquery.main76eb.js	(from https://pgc.edu/reasons-to-get-bs-computer-science-admissions-a-students-guide/)
06:52:23	109120/109120	---MCZ	200	added ('OK')	text/css	etag:W/%22678793b0-1aa40%22	https://pgc.edu/wp-content/themes/pgc-new/css/style.css?ver=75190	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/stylee6e9.css	(from https://pgc.edu/tag/digital-books-for-intermediate/)
06:52:23	2576/2576	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a3aa850a955bddb97340c4964258c3d8%22	https://pgc.edu/tag/digital-books-for-intermediate/feed/	/root/pgc_backup/pgc.edu/tag/digital-books-for-intermediate/feed/index.html	(from https://pgc.edu/tag/digital-books-for-intermediate/)
06:52:24	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=63638	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/main38de.css	(from https://pgc.edu/tag/digital-books-for-intermediate/)
06:52:25	597/597	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2011:52:26%20GMT	https://pgc.edu/wp-json/wp/v2/tags/1258	/root/pgc_backup/pgc.edu/wp-json/wp/v2/tags/1258.json	(from https://pgc.edu/tag/digital-books-for-intermediate/)
06:52:26	196532/196532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671f5644-2ffb4%22	https://pgc.edu/wp-content/themes/pgc-new/js/jquery.main.js?ver=57128	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/js/jquery.main5130.js	(from https://pgc.edu/tag/digital-books-for-intermediate/)
06:52:27	109120/109120	---MCZ	200	added ('OK')	text/css	etag:W/%22678793b0-1aa40%22	https://pgc.edu/wp-content/themes/pgc-new/css/style.css?ver=81665	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/styleb244.css	(from https://pgc.edu/are-you-ready-for-the-world-of-robots/)
06:52:27	834/834	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a3aa850a955bddb97340c4964258c3d8%22	https://pgc.edu/are-you-ready-for-the-world-of-robots/feed/	/root/pgc_backup/pgc.edu/are-you-ready-for-the-world-of-robots/feed/index.html	(from https://pgc.edu/are-you-ready-for-the-world-of-robots/)
06:52:28	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=53533	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/main753a.css	(from https://pgc.edu/are-you-ready-for-the-world-of-robots/)
06:52:29	24388/24388	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2011:52:30%20GMT	https://pgc.edu/wp-json/wp/v2/posts/89153	/root/pgc_backup/pgc.edu/wp-json/wp/v2/posts/89153.json	(from https://pgc.edu/are-you-ready-for-the-world-of-robots/)
06:52:30	2323/2323	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2011:52:31%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fare-you-ready-for-the-world-of-robots%2F	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed3d96.json	(from https://pgc.edu/are-you-ready-for-the-world-of-robots/)
06:52:31	2521/2521	---MCZ	200	added ('OK')	text/xml	date:Sun,%2016%20Feb%202025%2011:52:32%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fare-you-ready-for-the-world-of-robots%2F&format=xml	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embedbe92	(from https://pgc.edu/are-you-ready-for-the-world-of-robots/)
06:52:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Feb%202025%2011:52:32%20GMT	https://pgc.edu/?p=89153	/root/pgc_backup/pgc.edu/indexa640.html	(from https://pgc.edu/are-you-ready-for-the-world-of-robots/)
06:52:32	133714/133714	---M--	200	added ('OK')	image/jpeg	etag:%226683acc6-20a52%22	https://pgc.edu/wp-content/uploads/2024/07/ROBOTICS-1-1024x683.jpg	/root/pgc_backup/pgc.edu/wp-content/uploads/2024/07/ROBOTICS-1-1024x683.jpg	(from https://pgc.edu/are-you-ready-for-the-world-of-robots/)
06:52:33	1209347/1209347	---M--	200	added ('OK')	image/png	etag:%226683b993-127403%22	https://pgc.edu/wp-content/uploads/2024/07/DSC_6936-resized.png	/root/pgc_backup/pgc.edu/wp-content/uploads/2024/07/DSC_6936-resized.png	(from https://pgc.edu/are-you-ready-for-the-world-of-robots/)
06:52:34	1200021/1200021	---M--	200	added ('OK')	image/png	etag:%226683b8ec-124f95%22	https://pgc.edu/wp-content/uploads/2024/07/DSC_6875-resized.png	/root/pgc_backup/pgc.edu/wp-content/uploads/2024/07/DSC_6875-resized.png	(from https://pgc.edu/are-you-ready-for-the-world-of-robots/)
06:52:35	1201329/1201329	---M--	200	added ('OK')	image/png	etag:%226683b8c6-1254b1%22	https://pgc.edu/wp-content/uploads/2024/07/DSC_6721-resized.png	/root/pgc_backup/pgc.edu/wp-content/uploads/2024/07/DSC_6721-resized.png	(from https://pgc.edu/are-you-ready-for-the-world-of-robots/)
06:52:36	1317894/1317894	---M--	200	added ('OK')	image/png	etag:%226683b875-141c06%22	https://pgc.edu/wp-content/uploads/2024/07/DSC_6612-resized.png	/root/pgc_backup/pgc.edu/wp-content/uploads/2024/07/DSC_6612-resized.png	(from https://pgc.edu/are-you-ready-for-the-world-of-robots/)
06:52:37	196532/196532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671f5644-2ffb4%22	https://pgc.edu/wp-content/themes/pgc-new/js/jquery.main.js?ver=22120	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/js/jquery.main4551.js	(from https://pgc.edu/are-you-ready-for-the-world-of-robots/)
06:52:37	91111/91111	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202025%2011:52:39%20GMT	https://pgc.edu/tag/pgc-robotics-exhibition-2024/	/root/pgc_backup/pgc.edu/tag/pgc-robotics-exhibition-2024/index.html	(from https://pgc.edu/are-you-ready-for-the-world-of-robots/)
06:52:38	109120/109120	---MCZ	200	added ('OK')	text/css	etag:W/%22678793b0-1aa40%22	https://pgc.edu/wp-content/themes/pgc-new/css/style.css?ver=27910	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/style3188.css	(from https://pgc.edu/pgc-online-intermediate-admissions-2024/)
06:52:38	839/839	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a3aa850a955bddb97340c4964258c3d8%22	https://pgc.edu/pgc-online-intermediate-admissions-2024/feed/	/root/pgc_backup/pgc.edu/pgc-online-intermediate-admissions-2024/feed/index.html	(from https://pgc.edu/pgc-online-intermediate-admissions-2024/)
06:52:39	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=11518	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/main7858.css	(from https://pgc.edu/pgc-online-intermediate-admissions-2024/)
06:52:40	24733/24733	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2011:52:41%20GMT	https://pgc.edu/wp-json/wp/v2/posts/95472	/root/pgc_backup/pgc.edu/wp-json/wp/v2/posts/95472.json	(from https://pgc.edu/pgc-online-intermediate-admissions-2024/)
06:52:41	2342/2342	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2011:52:42%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fpgc-online-intermediate-admissions-2024%2F	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embeda1ba.json	(from https://pgc.edu/pgc-online-intermediate-admissions-2024/)
06:52:42	2540/2540	---MCZ	200	added ('OK')	text/xml	date:Sun,%2016%20Feb%202025%2011:52:44%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fpgc-online-intermediate-admissions-2024%2F&format=xml	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed2445	(from https://pgc.edu/pgc-online-intermediate-admissions-2024/)
06:52:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Feb%202025%2011:52:44%20GMT	https://pgc.edu/?p=95472	/root/pgc_backup/pgc.edu/indexb422.html	(from https://pgc.edu/pgc-online-intermediate-admissions-2024/)
06:52:43	196532/196532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671f5644-2ffb4%22	https://pgc.edu/wp-content/themes/pgc-new/js/jquery.main.js?ver=34167	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/js/jquery.mainf797.js	(from https://pgc.edu/pgc-online-intermediate-admissions-2024/)
06:52:44	109120/109120	---MCZ	200	added ('OK')	text/css	etag:W/%22678793b0-1aa40%22	https://pgc.edu/wp-content/themes/pgc-new/css/style.css?ver=85928	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/style0997.css	(from https://pgc.edu/benefits-of-gamification-in-college-education/)
06:52:44	863/863	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a3aa850a955bddb97340c4964258c3d8%22	https://pgc.edu/benefits-of-gamification-in-college-education/feed/	/root/pgc_backup/pgc.edu/benefits-of-gamification-in-college-education/feed/index.html	(from https://pgc.edu/benefits-of-gamification-in-college-education/)
06:52:45	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=77089	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/mainbfdd.css	(from https://pgc.edu/benefits-of-gamification-in-college-education/)
06:52:46	22602/22602	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2011:52:47%20GMT	https://pgc.edu/wp-json/wp/v2/posts/98595	/root/pgc_backup/pgc.edu/wp-json/wp/v2/posts/98595.json	(from https://pgc.edu/benefits-of-gamification-in-college-education/)
06:52:47	2437/2437	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2011:52:48%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fbenefits-of-gamification-in-college-education%2F	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embedea5b.json	(from https://pgc.edu/benefits-of-gamification-in-college-education/)
06:52:48	2649/2649	---MCZ	200	added ('OK')	text/xml	date:Sun,%2016%20Feb%202025%2011:52:49%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fbenefits-of-gamification-in-college-education%2F&format=xml	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed39b8	(from https://pgc.edu/benefits-of-gamification-in-college-education/)
06:52:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Feb%202025%2011:52:49%20GMT	https://pgc.edu/?p=98595	/root/pgc_backup/pgc.edu/indexd1fb.html	(from https://pgc.edu/benefits-of-gamification-in-college-education/)
06:52:49	196532/196532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671f5644-2ffb4%22	https://pgc.edu/wp-content/themes/pgc-new/js/jquery.main.js?ver=73567	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/js/jquery.mainf411.js	(from https://pgc.edu/benefits-of-gamification-in-college-education/)
06:52:50	109120/109120	---MCZ	200	added ('OK')	text/css	etag:W/%22678793b0-1aa40%22	https://pgc.edu/wp-content/themes/pgc-new/css/style.css?ver=79189	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/style2a50.css	(from https://pgc.edu/tag/gamification-in-education/)
06:52:50	2644/2644	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a3aa850a955bddb97340c4964258c3d8%22	https://pgc.edu/tag/gamification-in-education/feed/	/root/pgc_backup/pgc.edu/tag/gamification-in-education/feed/index.html	(from https://pgc.edu/tag/gamification-in-education/)
06:52:51	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=19392	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/main6e68.css	(from https://pgc.edu/tag/gamification-in-education/)
06:52:52	582/582	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2011:52:53%20GMT	https://pgc.edu/wp-json/wp/v2/tags/1260	/root/pgc_backup/pgc.edu/wp-json/wp/v2/tags/1260.json	(from https://pgc.edu/tag/gamification-in-education/)
06:52:53	196532/196532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671f5644-2ffb4%22	https://pgc.edu/wp-content/themes/pgc-new/js/jquery.main.js?ver=78730	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/js/jquery.main483d.js	(from https://pgc.edu/tag/gamification-in-education/)
06:52:54	109120/109120	---MCZ	200	added ('OK')	text/css	etag:W/%22678793b0-1aa40%22	https://pgc.edu/wp-content/themes/pgc-new/css/style.css?ver=93555	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/style1e33.css	(from https://pgc.edu/experience-modern-education-shift-from-traditional-to-digital-with-arvo/)
06:52:55	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=89745	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/main6db8.css	(from https://pgc.edu/experience-modern-education-shift-from-traditional-to-digital-with-arvo/)
06:52:55	935/935	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a3aa850a955bddb97340c4964258c3d8%22	https://pgc.edu/experience-modern-education-shift-from-traditional-to-digital-with-arvo/feed/	/root/pgc_backup/pgc.edu/experience-modern-education-shift-from-traditional-to-digital-with-arvo/feed/index.html	(from https://pgc.edu/experience-modern-education-shift-from-traditional-to-digital-with-arvo/)
06:52:56	19137/19137	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2011:52:57%20GMT	https://pgc.edu/wp-json/wp/v2/posts/87128	/root/pgc_backup/pgc.edu/wp-json/wp/v2/posts/87128.json	(from https://pgc.edu/experience-modern-education-shift-from-traditional-to-digital-with-arvo/)
06:52:57	2514/2514	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2011:52:58%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fexperience-modern-education-shift-from-traditional-to-digital-with-arvo%2F	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed5851.json	(from https://pgc.edu/experience-modern-education-shift-from-traditional-to-digital-with-arvo/)
06:52:58	2712/2712	---MCZ	200	added ('OK')	text/xml	date:Sun,%2016%20Feb%202025%2011:52:59%20GMT	https://pgc.edu/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpgc.edu%2Fexperience-modern-education-shift-from-traditional-to-digital-with-arvo%2F&format=xml	/root/pgc_backup/pgc.edu/wp-json/oembed/1.0/embed4f8c	(from https://pgc.edu/experience-modern-education-shift-from-traditional-to-digital-with-arvo/)
06:52:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Feb%202025%2011:52:59%20GMT	https://pgc.edu/?p=87128	/root/pgc_backup/pgc.edu/indexe2fa.html	(from https://pgc.edu/experience-modern-education-shift-from-traditional-to-digital-with-arvo/)
06:52:59	196532/196532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671f5644-2ffb4%22	https://pgc.edu/wp-content/themes/pgc-new/js/jquery.main.js?ver=76903	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/js/jquery.main2443.js	(from https://pgc.edu/experience-modern-education-shift-from-traditional-to-digital-with-arvo/)
06:52:59	104337/104337	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Feb%202025%2011:53:02%20GMT	https://pgc.edu/get-your-favorite-bs-degree-at-ucp-colleges-admissions-2024/	/root/pgc_backup/pgc.edu/get-your-favorite-bs-degree-at-ucp-colleges-admissions-2024/index.html	(from https://pgc.edu/experience-modern-education-shift-from-traditional-to-digital-with-arvo/)
06:53:00	109120/109120	---MCZ	200	added ('OK')	text/css	etag:W/%22678793b0-1aa40%22	https://pgc.edu/wp-content/themes/pgc-new/css/style.css?ver=64863	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/style5202.css	(from https://pgc.edu/tag/innovation-in-education/)
06:53:00	2615/2615	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a3aa850a955bddb97340c4964258c3d8%22	https://pgc.edu/tag/innovation-in-education/feed/	/root/pgc_backup/pgc.edu/tag/innovation-in-education/feed/index.html	(from https://pgc.edu/tag/innovation-in-education/)
06:53:01	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=93314	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/maincfab.css	(from https://pgc.edu/tag/innovation-in-education/)
06:53:01	576/576	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2011:53:03%20GMT	https://pgc.edu/wp-json/wp/v2/tags/1254	/root/pgc_backup/pgc.edu/wp-json/wp/v2/tags/1254.json	(from https://pgc.edu/tag/innovation-in-education/)
06:53:03	196532/196532	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671f5644-2ffb4%22	https://pgc.edu/wp-content/themes/pgc-new/js/jquery.main.js?ver=92969	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/js/jquery.main0a5f.js	(from https://pgc.edu/tag/innovation-in-education/)
06:53:04	109120/109120	---MCZ	200	added ('OK')	text/css	etag:W/%22678793b0-1aa40%22	https://pgc.edu/wp-content/themes/pgc-new/css/style.css?ver=90181	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/style8347.css	(from https://pgc.edu/inter-in-faculty-of-arts-fa-is-your-gateway-to-social-sciences/)
06:53:04	910/910	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22a3aa850a955bddb97340c4964258c3d8%22	https://pgc.edu/inter-in-faculty-of-arts-fa-is-your-gateway-to-social-sciences/feed/	/root/pgc_backup/pgc.edu/inter-in-faculty-of-arts-fa-is-your-gateway-to-social-sciences/feed/index.html	(from https://pgc.edu/inter-in-faculty-of-arts-fa-is-your-gateway-to-social-sciences/)
06:53:05	57275/57275	---MCZ	200	added ('OK')	text/css	etag:W/%22671f5643-dfbb%22	https://pgc.edu/wp-content/themes/pgc-new/css/main.css?ver=28084	/root/pgc_backup/pgc.edu/wp-content/themes/pgc-new/css/main56a6.css	(from https://pgc.edu/inter-in-faculty-of-arts-fa-is-your-gateway-to-social-sciences/)
06:53:06	17919/17919	---MCZ	200	added ('OK')	application/json	date:Sun,%2016%20Feb%202025%2011:53:07%20GMT	https://pgc.edu/wp-json/wp/v2/posts/73215	/root/pgc_backup/pgc.edu/wp-json/wp/v2/posts/73215.json	(from https://pgc.edu/inter-in-faculty-of-arts-fa-is-your-gateway-to-social-sciences/)
